66 1684337821 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337822 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337823 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337824 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337825 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337826 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337827 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337828 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337829 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337830 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337831 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337832 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337833 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337834 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337835 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337836 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337837 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337838 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337839 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337840 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337841 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337842 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337843 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337844 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337845 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684337846 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337847 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337848 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337849 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337850 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337851 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337852 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337853 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337854 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337855 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337856 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337857 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337858 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337859 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337860 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337861 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337862 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337863 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337864 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337865 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337876 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337877 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337878 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337879 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337880 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337881 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684337882 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684337883 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684337884 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684337885 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684337886 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337887 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337888 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337889 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337890 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337891 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337892 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337893 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337894 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337895 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337901 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337902 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337903 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337904 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337905 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337911 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337912 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337913 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337914 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337915 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337916 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337917 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337918 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337919 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337920 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337921 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337922 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337923 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337924 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337925 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337931 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337932 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337933 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337934 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337935 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337936 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337937 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337938 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337939 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337940 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337941 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337942 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337943 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337944 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337945 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337956 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337957 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337958 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337959 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337960 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337961 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337962 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337963 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337964 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337965 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337971 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337972 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337973 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337974 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337975 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337976 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337977 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337978 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337979 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337980 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337981 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337982 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337983 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337984 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337985 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337986 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337987 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337988 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337989 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337990 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684337991 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337992 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337993 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337994 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684337995 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338001 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338002 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338003 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338004 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338005 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338011 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338012 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338013 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338014 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338015 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338031 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338032 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338033 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338034 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338035 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338036 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338037 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338038 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338039 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338040 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338041 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684338042 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684338043 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684338044 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684338045 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1684338051 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338052 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338053 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338054 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338055 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338056 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338057 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338058 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338059 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338060 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338061 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338062 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338063 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338064 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338065 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338066 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338067 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338068 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338069 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338070 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338071 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338072 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338073 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338074 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338075 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338076 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338077 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338078 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338079 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338080 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338081 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338082 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338083 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338084 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338085 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338086 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338087 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338088 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338089 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338090 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1684338091 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338092 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338093 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338094 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338095 1,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338096 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338097 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338098 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338099 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338100 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338101 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338102 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338103 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338104 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338105 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338106 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338107 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338108 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338109 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338110 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338111 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338112 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338113 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338114 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338115 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338116 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338117 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338118 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338119 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338120 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338121 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338122 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338123 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338124 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338125 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338126 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338127 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338128 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338129 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338130 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338131 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338132 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338133 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338134 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338135 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338151 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338152 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338153 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338154 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338155 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338156 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338157 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338158 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338159 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338160 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338171 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338172 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338173 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338174 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338175 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338176 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338177 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338178 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338179 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338180 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338186 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338187 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338188 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338189 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338190 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338191 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338192 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338193 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338194 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338195 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1684338201 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338202 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338203 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338204 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338205 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338211 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338212 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1684338213 0,200000 -1,000000 -101,000000 0,000000 0,000000
