58 1684337821 7485,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337822 7485,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337823 7485,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337824 7485,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337825 7485,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337826 11732,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337827 11732,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337828 11732,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337829 11732,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337830 11732,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337831 13986,400000 -1,000000 -101,000000 0,000000 0,000000
58 1684337832 13986,400000 -1,000000 -101,000000 0,000000 0,000000
58 1684337833 13986,400000 -1,000000 -101,000000 0,000000 0,000000
58 1684337834 13986,400000 -1,000000 -101,000000 0,000000 0,000000
58 1684337835 13986,400000 -1,000000 -101,000000 0,000000 0,000000
58 1684337836 24337,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337837 24337,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337838 24337,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337839 24337,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337840 24337,800000 -1,000000 -101,000000 0,000000 0,000000
58 1684337841 40129,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337842 40129,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337843 40129,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337844 40129,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337845 40129,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337846 28342,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337847 28342,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337848 28342,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337849 28342,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337850 28342,200000 -1,000000 -101,000000 0,000000 0,000000
58 1684337851 40989,400000 -1,000000 -101,000000 0,000000 0,000000
58 1684337852 40989,400000 -1,000000 -101,000000 0,000000 0,000000
