128 1684338390 0,200000 -1,000000 0,200000 0,200000 0,016000
128 1684338389 0,200000 -1,000000 0,200000 0,200000 0,016000
128 1684338388 0,200000 -1,000000 0,200000 0,200000 0,016000
128 1684338387 0,200000 -1,000000 0,200000 0,200000 0,016000
128 1684338386 0,200000 -1,000000 0,200000 0,200000 0,016000
126 1684338390 0,200000 -1,000000 0,200000 0,200000 0,016000
126 1684338389 0,200000 -1,000000 0,200000 0,200000 0,016000
126 1684338388 0,200000 -1,000000 0,200000 0,200000 0,016000
126 1684338387 0,200000 -1,000000 0,200000 0,200000 0,016000
126 1684338386 0,200000 -1,000000 0,200000 0,200000 0,016000
123 1684338390 0,200000 -1,000000 0,200000 0,200000 0,016000
123 1684338389 0,200000 -1,000000 0,200000 0,200000 0,016000
123 1684338388 0,200000 -1,000000 0,200000 0,200000 0,016000
123 1684338387 0,200000 -1,000000 0,200000 0,200000 0,016000
123 1684338386 0,200000 -1,000000 0,200000 0,200000 0,016000
128 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338390 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338389 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338388 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338387 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684338386 0,200000 -1,000000 0,200000 0,200000 0,008000
