132 1684327058 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327057 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327056 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327055 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327054 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326563 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326562 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326561 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326560 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326559 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326563 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326562 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326561 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326560 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326559 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684326563 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684326562 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684326561 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684326560 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684326559 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684326559 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684326560 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684326561 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684326562 0,200000 -1,000000 -101,000000 0,000000 0,000000
123 1684326563 0,200000 -1,000000 -101,000000 0,000000 0,000000
132 1684327058 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327057 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327056 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327055 0,200000 -1,000000 0,200000 0,200000 0,008000
132 1684327054 0,200000 -1,000000 0,200000 0,200000 0,008000
134 1684327068 0,200000 -1,000000 0,200000 0,200000 0,008000
134 1684327067 0,200000 -1,000000 0,200000 0,200000 0,008000
134 1684327066 0,200000 -1,000000 0,200000 0,200000 0,008000
134 1684327065 0,200000 -1,000000 0,200000 0,200000 0,008000
134 1684327064 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326563 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326562 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326561 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326560 0,200000 -1,000000 0,200000 0,200000 0,008000
126 1684326559 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326563 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326562 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326561 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326560 0,200000 -1,000000 0,200000 0,200000 0,008000
128 1684326559 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684327068 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684327067 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684327066 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684327065 0,200000 -1,000000 0,200000 0,200000 0,008000
123 1684327064 0,200000 -1,000000 0,200000 0,200000 0,008000
