56 1684320469 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1684320470 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1684320471 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1684320472 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1684320473 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1684320474 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320475 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320476 4,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320474 2,400000 -1,000000 -101,000000 0,000000 0,000000
81 1684320475 2,400000 -1,000000 -101,000000 0,000000 0,000000
81 1684320476 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1684320477 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320478 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320479 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320480 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320481 4,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320477 2,400000 -1,000000 -101,000000 0,000000 0,000000
81 1684320478 2,400000 -1,000000 -101,000000 0,000000 0,000000
81 1684320479 2,600000 -1,000000 -101,000000 0,000000 0,000000
81 1684320480 2,600000 -1,000000 -101,000000 0,000000 0,000000
81 1684320481 2,600000 -1,000000 -101,000000 0,000000 0,000000
56 1684320482 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320483 4,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320484 5,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320485 5,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320486 5,200000 -1,000000 -101,000000 0,000000 0,000000
81 1684320482 2,600000 -1,000000 -101,000000 0,000000 0,000000
81 1684320483 2,600000 -1,000000 -101,000000 0,000000 0,000000
81 1684320484 4,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320485 4,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320486 4,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320487 5,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320488 5,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320489 6,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320490 6,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320491 6,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320487 4,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320488 4,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320489 7,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320490 7,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320491 7,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320492 6,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320493 6,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320494 3,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320495 3,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320496 3,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320492 7,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320493 7,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320494 4,200000 -1,000000 -101,000000 0,000000 0,000000
81 1684320495 4,200000 -1,000000 -101,000000 0,000000 0,000000
81 1684320496 4,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320497 3,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320498 3,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320499 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320500 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320501 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320497 4,200000 -1,000000 -101,000000 0,000000 0,000000
81 1684320498 4,200000 -1,000000 -101,000000 0,000000 0,000000
81 1684320499 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320500 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320501 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320502 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320503 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320504 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320505 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320506 1,200000 -1,000000 -101,000000 0,000000 0,000000
81 1684320502 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320503 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320504 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320505 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320506 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320507 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320508 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1684320509 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320510 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320511 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320507 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320508 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320509 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320510 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320511 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320512 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320513 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320514 1,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320515 1,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320516 1,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320512 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320513 0,800000 -1,000000 -101,000000 0,000000 0,000000
81 1684320514 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320515 1,000000 -1,000000 -101,000000 0,000000 0,000000
81 1684320516 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1684320517 1,800000 -1,000000 -101,000000 0,000000 0,000000
56 1684320518 1,800000 -1,000000 -101,000000 0,000000 0,000000
