28 1684168407 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168408 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168409 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168410 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168411 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168412 9,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168413 9,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168414 9,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168415 9,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168416 9,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168417 7,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168418 7,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168419 7,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168420 7,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168421 7,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168422 10,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168423 10,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168424 10,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168425 10,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168426 10,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168427 11,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168428 11,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168429 11,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168430 11,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168431 11,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168432 4,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168433 4,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168434 4,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168435 4,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168436 4,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168437 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168438 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168439 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168440 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168441 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168442 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168443 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168444 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168445 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168446 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168447 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168448 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168449 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168450 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168451 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168452 4,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168453 4,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168454 4,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168455 4,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168456 4,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168457 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168458 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168459 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168460 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168461 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168462 3,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168463 3,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168464 3,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168465 3,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168466 3,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168467 7,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168468 7,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168469 7,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168470 7,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168471 7,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168472 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168473 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168474 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168475 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168476 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168477 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168478 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168479 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168480 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168481 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168482 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168483 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168484 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168485 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168486 3,200000 -1,000000 -101,000000 0,000000 0,000000
28 1684168487 2,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168488 2,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168489 2,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168490 2,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168491 2,600000 -1,000000 -101,000000 0,000000 0,000000
28 1684168492 1,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168493 1,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168494 1,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168495 1,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168496 1,800000 -1,000000 -101,000000 0,000000 0,000000
28 1684168497 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168498 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168499 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168500 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168501 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168502 6,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168503 6,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168504 6,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168505 6,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168506 6,400000 -1,000000 -101,000000 0,000000 0,000000
28 1684168507 7,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168508 7,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168509 7,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168510 7,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168511 7,000000 -1,000000 -101,000000 0,000000 0,000000
28 1684168512 3,200000 -1,000000 -101,000000 0,000000 0,000000
