24 1684168407 1,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168408 1,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168409 1,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168410 1,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168411 1,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168412 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168413 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168414 4,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168412 2,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168413 2,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168414 2,000000 -1,000000 -101,000000 0,000000 0,000000
24 1684168415 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168416 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168417 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168418 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168419 4,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168415 2,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168416 2,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168417 2,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168418 2,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168419 2,400000 -1,000000 -101,000000 0,000000 0,000000
24 1684168420 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168421 4,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168422 5,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168423 5,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168424 5,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168420 2,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168421 2,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168422 3,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168423 3,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168424 3,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168425 5,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168426 5,600000 -1,000000 -101,000000 0,000000 0,000000
24 1684168427 6,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168428 6,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168429 6,200000 -1,000000 -101,000000 0,000000 0,000000
49 1684168425 3,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168426 3,600000 -1,000000 -101,000000 0,000000 0,000000
49 1684168427 8,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168428 8,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168429 8,000000 -1,000000 -101,000000 0,000000 0,000000
24 1684168430 6,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168431 6,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168432 2,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168433 2,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168434 2,200000 -1,000000 -101,000000 0,000000 0,000000
49 1684168430 8,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168431 8,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168432 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168433 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168434 3,400000 -1,000000 -101,000000 0,000000 0,000000
24 1684168435 2,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168436 2,200000 -1,000000 -101,000000 0,000000 0,000000
24 1684168437 1,400000 -1,000000 -101,000000 0,000000 0,000000
24 1684168438 1,400000 -1,000000 -101,000000 0,000000 0,000000
24 1684168439 1,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168435 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168436 3,400000 -1,000000 -101,000000 0,000000 0,000000
49 1684168437 2,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168438 2,000000 -1,000000 -101,000000 0,000000 0,000000
49 1684168439 2,000000 -1,000000 -101,000000 0,000000 0,000000
24 1684168440 1,400000 -1,000000 -101,000000 0,000000 0,000000
24 1684168441 1,400000 -1,000000 -101,000000 0,000000 0,000000
24 1684168442 0,800000 -1,000000 -101,000000 0,000000 0,000000
24 1684168443 0,800000 -1,000000 -101,000000 0,000000 0,000000
24 1684168444 0,800000 -1,000000 -101,000000 0,000000 0,000000
